Latitude (degree),Longitude (degree),Ocean,Region,Marine Setting,Microplastics Measurement,Unit,Concentration Class,Sample Date
29.3035,-94.7692,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,9/27/2020 12:00:00 AM
29.3032,-94.77,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,9/27/2020 12:00:00 AM
29.3033,-94.7696,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,9/27/2020 12:00:00 AM
19.1943,-96.1241,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,9/26/2020 12:00:00 AM
19.0938,-96.0977,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,9/26/2020 12:00:00 AM
19.1326,-96.1026,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,9/26/2020 12:00:00 AM
19.1326,-96.1026,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,9/26/2020 12:00:00 AM
19.0621,-95.995,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,9/20/2020 12:00:00 AM
19.1051,-96.0988,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,9/26/2020 12:00:00 AM
26.6383,-80.0374,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Medium,9/29/2020 12:00:00 AM
32.7872,-79.9261,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,High,9/26/2020 12:00:00 AM
41.9328,-70.559,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,9/29/2020 12:00:00 AM
43.0536,-78.8989,,,Beach-Nurdle Patrol,,pieces/10 mins,High,9/28/2020 12:00:00 AM
30.3321,-89.1819,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,9/29/2020 12:00:00 AM
30.347,-89.1404,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Very Low,9/29/2020 12:00:00 AM
30.3748,-89.0538,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,9/29/2020 12:00:00 AM
30.3675,-89.0841,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,9/29/2020 12:00:00 AM
30.3941,-88.9096,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,9/29/2020 12:00:00 AM
29.9553,-90.0479,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Very High,9/30/2020 12:00:00 AM
29.9607,-90.0442,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,9/24/2020 12:00:00 AM
38.911,-75.3017,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,10/1/2020 12:00:00 AM
29.863,-89.9129,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Very High,9/2/2020 12:00:00 AM
29.9607,-90.044,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,9/24/2020 12:00:00 AM
29.9607,-90.044,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,9/24/2020 12:00:00 AM
29.9607,-90.044,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,9/24/2020 12:00:00 AM
29.9607,-90.044,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,9/24/2020 12:00:00 AM
29.9607,-90.044,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,9/24/2020 12:00:00 AM
29.9607,-90.0439,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,9/24/2020 12:00:00 AM
29.9607,-90.0439,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,9/24/2020 12:00:00 AM
29.9607,-90.0439,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,9/24/2020 12:00:00 AM
28.0341,-96.8831,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,10/1/2020 12:00:00 AM
28.0335,-96.8835,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Very Low,10/1/2020 12:00:00 AM
27.9928,-96.9265,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/1/2020 12:00:00 AM
27.9813,-96.938,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Very Low,10/1/2020 12:00:00 AM
27.9815,-96.9382,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/1/2020 12:00:00 AM
27.9811,-96.9385,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/1/2020 12:00:00 AM
30.3767,-87.8373,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Very Low,9/30/2020 12:00:00 AM
30.3787,-87.8526,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Very Low,9/30/2020 12:00:00 AM
27.6078,-97.2065,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/3/2020 12:00:00 AM
27.6078,-97.2065,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Very Low,10/3/2020 12:00:00 AM
27.6043,-97.2086,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/3/2020 12:00:00 AM
27.624,-97.1977,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/3/2020 12:00:00 AM
29.7519,-98.093,,,Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/4/2020 12:00:00 AM
29.7095,-98.0994,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Low,10/4/2020 12:00:00 AM
27.6309,-97.2048,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/3/2020 12:00:00 AM
26.2074,-97.1777,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Low,10/4/2020 12:00:00 AM
32.7554,-79.8556,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,High,10/4/2020 12:00:00 AM
32.7545,-79.8472,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/4/2020 12:00:00 AM
32.7583,-79.834,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/4/2020 12:00:00 AM
27.6059,-97.2075,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/3/2020 12:00:00 AM
29.1957,-94.9482,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/5/2020 12:00:00 AM
29.227,-94.8957,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Very Low,10/5/2020 12:00:00 AM
29.2324,-94.8867,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/5/2020 12:00:00 AM
28.6763,-80.6465,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/1/2020 12:00:00 AM
21.245,-86.7485,Atlantic Ocean,Caribbean Sea,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,9/27/2020 12:00:00 AM
43.3457,-124.3484,Pacific Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Low,10/2/2020 12:00:00 AM
29.2901,-94.7873,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,9/17/2020 12:00:00 AM
26.2758,-97.2027,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,10/7/2020 12:00:00 AM
27.5459,-97.2392,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,10/8/2020 12:00:00 AM
41.9306,-70.5555,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,10/6/2020 12:00:00 AM
41.9329,-70.5593,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,10/6/2020 12:00:00 AM
27.8272,-97.0549,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,10/9/2020 12:00:00 AM
27.476,-97.2746,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,10/10/2020 12:00:00 AM
41.6615,-87.0658,,,Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/10/2020 12:00:00 AM
43.0535,-78.8988,,,Beach-Nurdle Patrol,,pieces/10 mins,High,10/8/2020 12:00:00 AM
27.7764,-97.3914,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Low,10/11/2020 12:00:00 AM
29.1958,-94.9481,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/11/2020 12:00:00 AM
32.7553,-79.8554,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,High,10/11/2020 12:00:00 AM
41.9695,-70.6734,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,10/12/2020 12:00:00 AM
29.9401,-89.9947,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Very High,10/7/2020 12:00:00 AM
29.9401,-89.9947,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Very High,10/7/2020 12:00:00 AM
29.9539,-90.0193,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Very High,10/7/2020 12:00:00 AM
29.9191,-89.9594,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Very High,10/8/2020 12:00:00 AM
34.2667,-119.2795,Pacific Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/12/2020 12:00:00 AM
46.4389,-86.6845,,,Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/13/2020 12:00:00 AM
29.6829,-85.3092,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Very Low,10/15/2020 12:00:00 AM
29.1773,-90.0731,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,10/16/2020 12:00:00 AM
29.7614,-95.0798,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,10/15/2020 12:00:00 AM
25.1404,-80.3943,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/14/2020 12:00:00 AM
32.6874,-97.3634,,,Beach-Nurdle Patrol,,pieces/10 mins,High,10/17/2020 12:00:00 AM
29.1775,-90.0714,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,10/17/2020 12:00:00 AM
47.8121,-122.3831,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,10/17/2020 12:00:00 AM
46.2795,-124.0595,Pacific Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/17/2020 12:00:00 AM
28.6761,-80.6464,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/16/2020 12:00:00 AM
47.8597,-122.3242,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,10/18/2020 12:00:00 AM
25.1404,-80.3942,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/19/2020 12:00:00 AM
27.8324,-97.0483,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,10/18/2020 12:00:00 AM
30.3743,-87.8367,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Low,10/8/2020 12:00:00 AM
41.7408,-70.6617,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,10/20/2020 12:00:00 AM
26.0727,-97.1563,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/21/2020 12:00:00 AM
26.076,-97.1573,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/21/2020 12:00:00 AM
26.0763,-97.1576,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/21/2020 12:00:00 AM
27.5817,-97.2198,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/21/2020 12:00:00 AM
46.4388,-86.6845,,,Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/19/2020 12:00:00 AM
27.5796,-97.2212,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/21/2020 12:00:00 AM
27.8157,-97.0648,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,10/21/2020 12:00:00 AM
27.8215,-97.0594,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,11/20/2019 12:00:00 AM
27.8207,-97.0602,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,11/19/2019 12:00:00 AM
47.7977,-122.4943,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,10/21/2020 12:00:00 AM
27.5796,-97.2215,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/21/2020 12:00:00 AM
32.7872,-79.9261,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,High,10/2/2020 12:00:00 AM
32.7761,-79.9253,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,High,10/2/2020 12:00:00 AM
29.9993,-90.4556,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/21/2020 12:00:00 AM
29.9992,-90.4518,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,10/21/2020 12:00:00 AM
29.998,-90.4306,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,10/21/2020 12:00:00 AM
29.9788,-90.8157,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Very Low,7/22/2020 12:00:00 AM
29.9325,-89.9969,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Very High,10/14/2020 12:00:00 AM
29.9501,-90.0121,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Very High,10/17/2020 12:00:00 AM
28.3921,-80.5957,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,10/23/2020 12:00:00 AM
27.8209,-97.0604,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,10/23/2020 12:00:00 AM
27.8205,-97.0607,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,10/22/2020 12:00:00 AM
26.0818,-97.1581,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/23/2020 12:00:00 AM
26.0826,-97.1592,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/23/2020 12:00:00 AM
27.5794,-97.2214,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/21/2020 12:00:00 AM
34.4307,-119.9156,Pacific Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,10/24/2020 12:00:00 AM
47.6889,-122.4032,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,10/24/2020 12:00:00 AM
29.652,-95.0096,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/24/2020 12:00:00 AM
29.6522,-95.0095,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/24/2020 12:00:00 AM
47.7632,-122.3858,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,10/25/2020 12:00:00 AM
26.1374,-97.1683,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,High,10/25/2020 12:00:00 AM
26.14,-97.1686,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/24/2020 12:00:00 AM
27.6161,-97.2008,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Very High,10/25/2020 12:00:00 AM
29.6756,-94.9831,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/26/2020 12:00:00 AM
18.8644,-95.905,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/27/2020 12:00:00 AM
19.1042,-96.098,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/27/2020 12:00:00 AM
19.1943,-96.1239,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/27/2020 12:00:00 AM
32.7872,-79.9262,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,High,10/23/2020 12:00:00 AM
32.8378,-80.043,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,10/29/2020 12:00:00 AM
41.8847,-86.6298,,,Beach-Nurdle Patrol,,pieces/10 mins,High,9/21/2020 12:00:00 AM
41.8851,-86.6292,,,Beach-Nurdle Patrol,,pieces/10 mins,Medium,9/22/2020 12:00:00 AM
41.9177,-86.5986,,,Beach-Nurdle Patrol,,pieces/10 mins,Medium,9/23/2020 12:00:00 AM
43.3307,-70.5439,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,10/19/2020 12:00:00 AM
27.632,-97.1935,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/29/2020 12:00:00 AM
39.1023,-75.4011,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Low,10/30/2020 12:00:00 AM
41.7405,-70.6495,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,10/27/2020 12:00:00 AM
41.7404,-70.652,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,10/27/2020 12:00:00 AM
34.4166,-119.8323,Pacific Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,11/1/2020 12:00:00 AM
27.5458,-97.239,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,11/1/2020 12:00:00 AM
27.5459,-97.2392,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Very High,11/1/2020 12:00:00 AM
27.5471,-97.2407,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Very High,11/1/2020 12:00:00 AM
38.912,-75.3026,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,11/4/2020 12:00:00 AM
42.0955,-70.6482,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,11/2/2020 12:00:00 AM
41.9712,-70.6751,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,11/5/2020 12:00:00 AM
28.6605,-80.6353,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Low,11/4/2020 12:00:00 AM
43.345,-124.3484,Pacific Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Low,11/6/2020 12:00:00 AM
41.4259,-82.3643,,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,11/7/2020 12:00:00 AM
41.4259,-82.3643,,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,11/7/2020 12:00:00 AM
41.4166,-82.3902,,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,11/8/2020 12:00:00 AM
34.4056,-119.844,Pacific Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,11/8/2020 12:00:00 AM
27.6064,-97.2072,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,11/5/2020 12:00:00 AM
27.5962,-97.2128,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/15/2020 12:00:00 AM
30.4087,-88.8379,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,11/8/2020 12:00:00 AM
47.8605,-122.3359,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,11/8/2020 12:00:00 AM
56.3388,-2.7829,Atlantic Ocean,North Sea,Beach-Nurdle Patrol,,pieces/10 mins,Medium,11/9/2020 12:00:00 AM
41.6362,-70.3416,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,11/11/2020 12:00:00 AM
30.306,-89.3281,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,11/9/2020 12:00:00 AM
30.3059,-89.3281,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,11/10/2020 12:00:00 AM
30.3059,-89.3281,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,11/10/2020 12:00:00 AM
30.3059,-89.3281,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,11/10/2020 12:00:00 AM
29.6528,-95.0092,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,11/14/2020 12:00:00 AM
29.6527,-95.009,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,11/14/2020 12:00:00 AM
27.6061,-97.2074,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,11/14/2020 12:00:00 AM
32.6474,-97.3064,,,Beach-Nurdle Patrol,,pieces/10 mins,High,11/14/2020 12:00:00 AM
34.0129,-118.8204,Pacific Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,11/14/2020 12:00:00 AM
32.6472,-97.3064,,,Beach-Nurdle Patrol,,pieces/10 mins,High,11/14/2020 12:00:00 AM
32.6476,-97.3064,,,Beach-Nurdle Patrol,,pieces/10 mins,High,11/14/2020 12:00:00 AM
43.3424,-70.5228,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,11/11/2020 12:00:00 AM
28.1794,-80.5902,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,11/15/2020 12:00:00 AM
37.7145,-122.5042,Pacific Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Medium,11/16/2020 12:00:00 AM
39.1023,-75.401,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,11/18/2020 12:00:00 AM
55.5307,-131.9579,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,Beach-Nurdle Patrol,,pieces/10 mins,High,10/1/2020 12:00:00 AM
55.5307,-131.9582,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,Beach-Nurdle Patrol,,pieces/10 mins,Medium,10/1/2020 12:00:00 AM
55.5074,-131.9741,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,Beach-Nurdle Patrol,,pieces/10 mins,High,9/14/2020 12:00:00 AM
55.531,-131.9584,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,Beach-Nurdle Patrol,,pieces/10 mins,High,9/3/2020 12:00:00 AM
43.3479,-124.322,Pacific Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Low,11/18/2020 12:00:00 AM
28.6765,-80.6466,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Low,11/17/2020 12:00:00 AM
36.962,-121.9998,Pacific Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,11/16/2020 12:00:00 AM
29.9401,-89.9954,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Very High,10/31/2020 12:00:00 AM
41.6409,-70.2115,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,11/20/2020 12:00:00 AM
41.6409,-70.2115,Atlantic Ocean,,Beach-Nurdle Patrol,,pieces/10 mins,Very Low,11/20/2020 12:00:00 AM
30.3316,-89.1876,Atlantic Ocean,Gulf of America (formerly Gulf of Mexico),Beach-Nurdle Patrol,,pieces/10 mins,Medium,11/18/2020 12:00:00 AM
